response,response_label,target_unit,model,fold_index,heldout_simulation_id,training_size,population_size,optimized_kernel,optimized_signal_variance_normalized,optimized_length_scale,optimized_noise_variance_normalized,optimized_noise_std_target_unit,noise_std_fraction_training_target_std,noise_std_fraction_dataset_target_median,numerical_alpha_normalized,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,failed_fold,constant_bound_hit,length_scale_bound_hit,noise_bound_hit,any_hyperparameter_bound_hit,fold_random_seed
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,12,sim_00013,240,241,"10.5**2 * Matern(length_scale=47.7, nu=1.5) + WhiteKernel(noise_level=0.0462)",109.67660216014207,47.68781098594114,0.04623475076805704,0.16601041723499985,0.2150226750090721,0.10852758698495932,1e-08,fmin_l_bfgs_b,1.0,-7.5101650304661405,2.0582023999886587,0,0,,False,False,False,False,False,1207746933.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,13,sim_00014,240,241,"10.1**2 * Matern(length_scale=45.9, nu=1.5) + WhiteKernel(noise_level=0.046)",101.78252306941864,45.93758369484176,0.04597117210686425,0.16570034240724416,0.2144088899902806,0.10832487878506686,1e-08,fmin_l_bfgs_b,1.0,-7.187298942933268,1.0406017999630421,0,0,,False,False,False,False,False,3340739048.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,14,sim_00015,240,241,"10.3**2 * Matern(length_scale=46.8, nu=1.5) + WhiteKernel(noise_level=0.0461)",105.70930654973182,46.81191574306017,0.046090998232848866,0.1657958997595532,0.21468814180771345,0.10838734841219931,1e-08,fmin_l_bfgs_b,1.0,-7.34074409318049,1.1186208999715745,0,0,,False,False,False,False,False,3630608252.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,15,sim_00016,240,241,"10.7**2 * Matern(length_scale=48.9, nu=1.5) + WhiteKernel(noise_level=0.0461)",114.99071632620092,48.85737741950123,0.04609817393938803,0.1659774630514838,0.2147048530876469,0.10850604352956884,1e-08,fmin_l_bfgs_b,1.0,-7.006328759183248,2.2923901000758633,1,1,"ConvergenceWarning: lbfgs failed to converge after 34 iteration(s) (status=2):
ABNORMAL: 

You might also want to scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",False,False,False,False,False,323743478.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,16,sim_00017,240,241,"10.8**2 * Matern(length_scale=49.5, nu=1.5) + WhiteKernel(noise_level=0.0461)",117.23298656372164,49.48824566976628,0.04613300528415303,0.1660389450198038,0.2147859522504976,0.10854623672814029,1e-08,fmin_l_bfgs_b,1.0,-6.944345645421976,1.7663873999845237,0,0,,False,False,False,False,False,3192151632.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,17,sim_00018,240,241,"10.4**2 * Matern(length_scale=47.5, nu=1.5) + WhiteKernel(noise_level=0.0461)",108.9548226128413,47.53117011242032,0.04609208748001794,0.16587741266796144,0.21469067860533192,0.10844063662992091,1e-08,fmin_l_bfgs_b,1.0,-7.2491474092387875,1.3513870000606403,0,0,,False,False,False,False,False,2929344209.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,18,sim_00019,240,241,"10.5**2 * Matern(length_scale=47.7, nu=1.5) + WhiteKernel(noise_level=0.0461)",109.60532156034517,47.72782231915814,0.046127741902267906,0.1660001973496467,0.21477369927965553,0.10852090584099791,1e-08,fmin_l_bfgs_b,1.0,-7.2456083473800845,2.0612931000068784,0,0,,False,False,False,False,False,2739832857.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,19,sim_00020,240,241,"10.3**2 * Matern(length_scale=46.8, nu=1.5) + WhiteKernel(noise_level=0.0461)",105.9923727936531,46.846973161286,0.0461074210033999,0.16584933616473563,0.2147263863697238,0.10842228190738708,1e-08,fmin_l_bfgs_b,1.0,-7.388180688604422,0.9875261000124738,0,0,,False,False,False,False,False,2214129328.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,20,sim_00021,240,241,"10.5**2 * Matern(length_scale=47.7, nu=1.5) + WhiteKernel(noise_level=0.046)",109.68157465999447,47.70373021388291,0.046041910186239925,0.16585075366113783,0.21457378727663806,0.1084232085809456,1e-08,fmin_l_bfgs_b,1.0,-7.1227607239525526,1.1295411000028253,0,0,,False,False,False,False,False,100271697.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,21,sim_00022,240,241,"10.4**2 * Matern(length_scale=47.3, nu=1.5) + WhiteKernel(noise_level=0.0461)",107.7208225571639,47.29605303980351,0.04608157135063572,0.16593213119367642,0.21466618585756747,0.1084764082980977,1e-08,fmin_l_bfgs_b,1.0,-7.223177513572324,1.5324033999349922,0,0,,False,False,False,False,False,3558896089.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,22,sim_00023,240,241,"10.2**2 * Matern(length_scale=46.4, nu=1.5) + WhiteKernel(noise_level=0.046)",104.06476953516092,46.385620259985345,0.04597995290453282,0.16572774200597082,0.21442936577001953,0.10834279098831102,1e-08,fmin_l_bfgs_b,1.0,-7.189349889266055,1.872959400061518,0,0,,False,False,False,False,False,529695811.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,23,sim_00024,240,241,"10.8**2 * Matern(length_scale=49.6, nu=1.5) + WhiteKernel(noise_level=0.046)",117.43230112034838,49.553122167850056,0.045994036542734595,0.16584743666415303,0.2144622030632312,0.1084210401285991,1e-08,fmin_l_bfgs_b,1.0,-6.587833070367168,1.1425228000152856,0,0,,False,False,False,False,False,3727091225.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,24,sim_00025,240,241,"10.5**2 * Matern(length_scale=48, nu=1.5) + WhiteKernel(noise_level=0.0462)",111.12185504102541,48.01376667627306,0.046159698755645705,0.1659817976408207,0.21484808296944544,0.10850887722235233,1e-08,fmin_l_bfgs_b,1.0,-7.286840212582348,1.3610949999419972,0,0,,False,False,False,False,False,2047004450.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,25,sim_00026,240,241,"10.7**2 * Matern(length_scale=49.1, nu=1.5) + WhiteKernel(noise_level=0.0458)",115.08360254676066,49.07622775124281,0.045806428911198946,0.16552064106221537,0.21402436522788462,0.10820740089615632,1e-08,fmin_l_bfgs_b,1.0,-6.206689270048088,1.6857176999328658,0,0,,False,False,False,False,False,4127595592.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,26,sim_00027,240,241,"10.8**2 * Matern(length_scale=49.6, nu=1.5) + WhiteKernel(noise_level=0.046)",117.50930901070987,49.5567127923863,0.04599487303665519,0.1658492342185765,0.21446415326728893,0.10842221526114382,1e-08,fmin_l_bfgs_b,1.0,-6.5991666382283825,1.3848110999679193,0,0,,False,False,False,False,False,816932066.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,27,sim_00028,240,241,"10.4**2 * Matern(length_scale=47.5, nu=1.5) + WhiteKernel(noise_level=0.0461)",108.76194765977614,47.48903489031378,0.04612013405392752,0.16597643511986956,0.2147559872365088,0.10850537152994655,1e-08,fmin_l_bfgs_b,1.0,-7.265405696939752,1.0275060000130907,0,0,,False,False,False,False,False,1575126553.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,28,sim_00029,240,241,"10.3**2 * Matern(length_scale=47.1, nu=1.5) + WhiteKernel(noise_level=0.046)",106.7530778398427,47.12882992458945,0.045982690999704603,0.16582733804790098,0.214435750283633,0.10840790086685938,1e-08,fmin_l_bfgs_b,1.0,-7.038660813232667,1.425729800015688,0,0,,False,False,False,False,False,836585015.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,29,sim_00030,240,241,"10.2**2 * Matern(length_scale=46.3, nu=1.5) + WhiteKernel(noise_level=0.046)",103.24190844414856,46.2760809759067,0.04599070644428419,0.1657597742001035,0.21445443908738332,0.10836373170271288,1e-08,fmin_l_bfgs_b,1.0,-7.17845829741276,1.4291028000880033,0,0,,False,False,False,False,False,3596825619.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,30,sim_00031,240,241,"10.5**2 * Matern(length_scale=47.7, nu=1.5) + WhiteKernel(noise_level=0.0461)",109.44845025896645,47.68845701698857,0.0460720396561152,0.16597555741640643,0.21464398350784306,0.10850479774041859,1e-08,fmin_l_bfgs_b,1.0,-7.124092845266176,1.9404104000423104,0,0,,False,False,False,False,False,3533671912.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,31,sim_00032,240,241,"10.6**2 * Matern(length_scale=48.2, nu=1.5) + WhiteKernel(noise_level=0.0462)",111.63366402752916,48.15620016862811,0.04616041320799469,0.1660595142082715,0.2148497456549453,0.1085596836215812,1e-08,fmin_l_bfgs_b,1.0,-7.252107520563698,1.2433119000634179,0,0,,False,False,False,False,False,798141943.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,32,sim_00033,240,241,"10.4**2 * Matern(length_scale=47.3, nu=1.5) + WhiteKernel(noise_level=0.0461)",107.94592539010965,47.33691611104458,0.04606146090262344,0.16594724053991827,0.21461933953542825,0.10848628587635972,1e-08,fmin_l_bfgs_b,1.0,-7.168936403950141,1.9628532999195158,0,0,,False,False,False,False,False,3096166585.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,33,sim_00034,240,241,"7.55**2 * Matern(length_scale=33.7, nu=1.5) + WhiteKernel(noise_level=0.0434)",56.97642245672357,33.65891985032767,0.043420912867786196,0.16090187962130637,0.2083768530038454,0.1051879335495292,1e-08,fmin_l_bfgs_b,1.0,-4.605193715034147,1.5699395999545231,0,0,,False,False,False,False,False,1078159354.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,34,sim_00035,240,241,"10.4**2 * Matern(length_scale=47.5, nu=1.5) + WhiteKernel(noise_level=0.0461)",108.75366190143588,47.50427225094012,0.046101899066619545,0.1659669132135885,0.2147135279078138,0.1084991466825581,1e-08,fmin_l_bfgs_b,1.0,-7.242348577838214,1.1139680000487715,0,0,,False,False,False,False,False,3330127325.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,35,sim_00036,240,241,"10.3**2 * Matern(length_scale=47.1, nu=1.5) + WhiteKernel(noise_level=0.046)",106.82200998180663,47.093775088816216,0.046002887349306985,0.16586362363690635,0.21448283695742884,0.10843162219400662,1e-08,fmin_l_bfgs_b,1.0,-7.116494983563854,1.1123212999664247,1,1,"ConvergenceWarning: lbfgs failed to converge after 19 iteration(s) (status=2):
ABNORMAL: 

You might also want to scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",False,False,False,False,False,437235610.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,36,sim_00037,240,241,"10.9**2 * Matern(length_scale=49.8, nu=1.5) + WhiteKernel(noise_level=0.0462)",119.34615318459011,49.8455756296767,0.04621553054250826,0.16616673445572416,0.2149779768778845,0.1086297777453463,1e-08,fmin_l_bfgs_b,1.0,-7.075578631036905,1.3613086000550538,0,0,,False,False,False,False,False,4282921529.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,37,sim_00038,240,241,"10.1**2 * Matern(length_scale=45.9, nu=1.5) + WhiteKernel(noise_level=0.0458)",101.52843168134748,45.94417726572019,0.045815872795303955,0.1655411828265596,0.21404642672865146,0.10822082986136118,1e-08,fmin_l_bfgs_b,1.0,-6.864484554192217,1.4417285999516025,0,0,,False,False,False,False,False,4174812858.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,38,sim_00039,240,241,"10.7**2 * Matern(length_scale=48.8, nu=1.5) + WhiteKernel(noise_level=0.046)",114.8846942081616,48.78918199358494,0.04600473320456546,0.16576029514071022,0.21448713995147928,0.10836407226222688,1e-08,fmin_l_bfgs_b,1.0,-6.797291950604176,2.020501399994828,0,0,,False,False,False,False,False,1381363735.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,39,sim_00040,240,241,"10.7**2 * Matern(length_scale=48.9, nu=1.5) + WhiteKernel(noise_level=0.046)",114.9371612705601,48.93874933019455,0.04598269531095738,0.16583160451554094,0.21443576033618408,0.10841069002579065,1e-08,fmin_l_bfgs_b,1.0,-6.688835947840261,1.5881433000322431,0,0,,False,False,False,False,False,773421517.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,40,sim_00041,240,241,"8.21**2 * Matern(length_scale=37, nu=1.5) + WhiteKernel(noise_level=0.0437)",67.48154434509905,37.008957881301875,0.043678807948999476,0.1614742535274896,0.20899475579305687,0.10556211704913022,1e-08,fmin_l_bfgs_b,1.0,-3.976411460830576,1.2341475000139326,0,0,,False,False,False,False,False,1293751577.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,41,sim_00042,240,241,"10.2**2 * Matern(length_scale=46.6, nu=1.5) + WhiteKernel(noise_level=0.046)",104.69465170148955,46.58801450885094,0.045981930682231276,0.1657834218030152,0.2144339774434809,0.10837919107764087,1e-08,fmin_l_bfgs_b,1.0,-7.123300199743568,1.4735592999495566,0,0,,False,False,False,False,False,1215922634.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,42,sim_00043,240,241,"10.3**2 * Matern(length_scale=47, nu=1.5) + WhiteKernel(noise_level=0.0459)",106.4322361934041,46.976688339139905,0.04594180191556628,0.16577101388585233,0.21434038797101745,0.10837107953059687,1e-08,fmin_l_bfgs_b,1.0,-6.9614979397181855,1.130895199952647,0,0,,False,False,False,False,False,1678690635.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,43,sim_00044,240,241,"10.5**2 * Matern(length_scale=47.8, nu=1.5) + WhiteKernel(noise_level=0.0461)",110.11999145093688,47.81428486787565,0.04610630592033184,0.16602110306600432,0.2147237898331991,0.10853457273605349,1e-08,fmin_l_bfgs_b,1.0,-7.165964261399665,1.4368333000456914,0,0,,False,False,False,False,False,3672772935.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,44,sim_00045,240,241,"10.4**2 * Matern(length_scale=47.3, nu=1.5) + WhiteKernel(noise_level=0.0461)",107.94727886567793,47.33144443835704,0.046059168624088924,0.1659544135803487,0.2146139991335349,0.10849097517708088,1e-08,fmin_l_bfgs_b,1.0,-7.151561950791432,2.4403024000348523,0,0,,False,False,False,False,False,577322645.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,45,sim_00046,240,241,"10.4**2 * Matern(length_scale=47.3, nu=1.5) + WhiteKernel(noise_level=0.046)",107.65138796771427,47.27320340418,0.04599359836247463,0.16586348246225255,0.2144611814815787,0.10843152990254216,1e-08,fmin_l_bfgs_b,1.0,-7.017065616721965,1.4466052999487147,0,0,,False,False,False,False,False,1020649691.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,46,sim_00047,240,241,"10.3**2 * Matern(length_scale=47.1, nu=1.5) + WhiteKernel(noise_level=0.046)",106.79998906188715,47.104967906995725,0.04603957951875768,0.16584892951601604,0.21456835628479257,0.1084220160650079,1e-08,fmin_l_bfgs_b,1.0,-7.14638767514171,1.3406492000212893,0,0,,False,False,False,False,False,1954461670.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,47,sim_00048,240,241,"10.3**2 * Matern(length_scale=46.9, nu=1.5) + WhiteKernel(noise_level=0.046)",105.74500724073485,46.859660411548674,0.04595686581342128,0.16578611841501426,0.21437552522016426,0.10838095395974288,1e-08,fmin_l_bfgs_b,1.0,-7.004075059375452,1.3340754000237212,0,0,,False,False,False,False,False,1223845407.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,48,sim_00049,240,241,"10.6**2 * Matern(length_scale=48.3, nu=1.5) + WhiteKernel(noise_level=0.0457)",111.81581256398802,48.31342143581819,0.04566046631942382,0.16526073619636536,0.21368309787960257,0.108037490788067,1e-08,fmin_l_bfgs_b,1.0,-6.02222931959588,1.7756288999225944,0,0,,False,False,False,False,False,2871863202.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,49,sim_00050,240,241,"10.4**2 * Matern(length_scale=47.3, nu=1.5) + WhiteKernel(noise_level=0.0461)",107.84073797674829,47.30734197355055,0.046051833272280886,0.1659530288578914,0.21459690881343302,0.10849006992914861,1e-08,fmin_l_bfgs_b,1.0,-7.133117957192695,2.005049500032328,0,0,,False,False,False,False,False,4112546857.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,50,sim_00051,240,241,"10.1**2 * Matern(length_scale=46.2, nu=1.5) + WhiteKernel(noise_level=0.0458)",103.02230968321375,46.15603885558203,0.04582028267390078,0.16555149515088086,0.21405672770062795,0.10822757143633842,1e-08,fmin_l_bfgs_b,1.0,-6.86549564374576,1.7362511000828817,0,0,,False,False,False,False,False,4019838251.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,51,sim_00052,240,241,"10.3**2 * Matern(length_scale=47, nu=1.5) + WhiteKernel(noise_level=0.046)",106.3589576880742,46.981947213523,0.04601355999085685,0.16586925368847538,0.21450771545764233,0.10843530278177674,1e-08,fmin_l_bfgs_b,1.0,-7.098092147147327,1.6804869999177754,0,0,,False,False,False,False,False,3608487737.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,52,sim_00053,240,241,"10.2**2 * Matern(length_scale=46.3, nu=1.5) + WhiteKernel(noise_level=0.0459)",103.23716376540833,46.255831326417585,0.04594948680248024,0.16574556003728322,0.2143583140502841,0.10835443934132022,1e-08,fmin_l_bfgs_b,1.0,-7.105357399016469,1.0440318000037223,0,0,,False,False,False,False,False,111757316.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,53,sim_00054,240,241,"10.5**2 * Matern(length_scale=48, nu=1.5) + WhiteKernel(noise_level=0.046)",110.84410266921128,47.96850768212495,0.04602092004315712,0.16586908088164382,0.21452487045365423,0.10843518981110443,1e-08,fmin_l_bfgs_b,1.0,-6.943231944691064,1.8078608000651002,0,0,,False,False,False,False,False,3616380935.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,54,sim_00055,240,241,"10.8**2 * Matern(length_scale=49.3, nu=1.5) + WhiteKernel(noise_level=0.0461)",116.98097456592117,49.33589161507613,0.04614482522665213,0.16611518684972038,0.21481346612038113,0.10859607903301476,1e-08,fmin_l_bfgs_b,1.0,-6.993844414556378,1.0441756999352947,0,0,,False,False,False,False,False,2602055610.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,55,sim_00056,240,241,"10.4**2 * Matern(length_scale=47.5, nu=1.5) + WhiteKernel(noise_level=0.0461)",108.54127294930714,47.46973674374563,0.04605657311517871,0.16595002475081355,0.21460795212474934,0.10848810602533081,1e-08,fmin_l_bfgs_b,1.0,-7.130948685080398,2.440731400041841,0,0,,False,False,False,False,False,2459901571.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,56,sim_00057,240,241,"10.8**2 * Matern(length_scale=49.3, nu=1.5) + WhiteKernel(noise_level=0.0461)",116.64033289259592,49.27555042040272,0.04611563027550184,0.1660814035032137,0.21474550117639676,0.10857399352092635,1e-08,fmin_l_bfgs_b,1.0,-6.937308932750511,1.0889108999399468,0,0,,False,False,False,False,False,1111378266.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,57,sim_00058,240,241,"10.7**2 * Matern(length_scale=48.8, nu=1.5) + WhiteKernel(noise_level=0.0461)",114.2633464535764,48.7550214545204,0.04612684288866979,0.1660811494730487,0.21477160633721998,0.10857382745134295,1e-08,fmin_l_bfgs_b,1.0,-7.042672220330957,1.8044981000712141,0,0,,False,False,False,False,False,4246459309.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,58,sim_00059,240,241,"10.4**2 * Matern(length_scale=47.5, nu=1.5) + WhiteKernel(noise_level=0.046)",108.83663551710201,47.519185158991604,0.04598154805602968,0.16583831364710303,0.21443308526444718,0.10841507605090477,1e-08,fmin_l_bfgs_b,1.0,-6.92933718534394,0.9637198999989778,0,0,,False,False,False,False,False,2572770903.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,59,sim_00060,240,241,"10.3**2 * Matern(length_scale=46.8, nu=1.5) + WhiteKernel(noise_level=0.046)",105.69425181381284,46.819109301813484,0.04598717976439784,0.16584316006068475,0.2144462164842221,0.10841824434347529,1e-08,fmin_l_bfgs_b,1.0,-7.095491899504083,1.8000607000431046,0,0,,False,False,False,False,False,1870325593.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,60,sim_00061,240,241,"10.8**2 * Matern(length_scale=49.5, nu=1.5) + WhiteKernel(noise_level=0.0457)",117.39230121413057,49.48754069796637,0.04565066745030935,0.16520979154412202,0.2136601681416294,0.10800418625049735,1e-08,fmin_l_bfgs_b,1.0,-5.773133856087355,1.4010493999812752,0,0,,False,False,False,False,False,323720982.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,61,sim_00062,240,241,"10.4**2 * Matern(length_scale=47.4, nu=1.5) + WhiteKernel(noise_level=0.046)",108.18455039471704,47.401825034740106,0.046045109624860484,0.16595573625338916,0.2145812424813979,0.10849183986085098,1e-08,fmin_l_bfgs_b,1.0,-7.104176907446998,1.2223575999960303,0,0,,False,False,False,False,False,1882555133.0
kinetic_energy,T0 melt-pool kinetic energy,nJ,matern32_learned_nugget,62,sim_00063,240,241,"10.3**2 * Matern(length_scale=47, nu=1.5) + WhiteKernel(noise_level=0.046)",106.59519554551746,47.035777918138415,0.0459981414473496,0.16586765731339048,0.2144717730782995,0.10843425916813626,1e-08,fmin_l_bfgs_b,1.0,-7.0881024137439965,1.4035012000240386,0,0,,False,False,False,False,False,769487413.0
