benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30
ackley,straddle,1,38,49,50,432,1.2565017282704325,False,False,False
ackley,straddle,1,39,50,51,1,2.530810939310898,False,False,False
ackley,straddle,1,40,51,52,3906,2.2719220209968274,False,False,False
ackley,straddle,1,41,52,53,3499,2.9677986404634,False,False,False
ackley,straddle,1,42,53,54,1392,1.162220377519839,False,False,False
ackley,straddle,1,43,54,55,405,1.7052340164434234,False,False,False
ackley,straddle,1,44,55,56,3268,1.9700812146160498,False,False,False
ackley,straddle,1,45,56,57,3049,1.4754767290501167,False,False,False
ackley,straddle,1,46,57,58,1188,1.2845575896378296,False,False,False
ackley,straddle,1,47,58,59,3786,0.054210424253033906,True,True,True
ackley,straddle,1,48,59,60,2511,1.4927347373230688,False,False,False
ackley,straddle,1,49,60,61,1530,0.7783000226267873,False,False,False
ackley,straddle,1,50,61,62,154,0.1264295962513362,True,True,True
ackley,straddle,1,51,62,63,2549,1.0591035772565416,False,False,False
ackley,straddle,1,52,63,64,3186,0.38217281884177723,False,True,True
ackley,straddle,1,53,64,65,469,0.6322229156315977,False,False,False
ackley,straddle,1,54,65,66,1105,1.222311730140511,False,False,False
ackley,straddle,1,55,66,67,3175,0.2644895578842785,False,True,True
ackley,straddle,1,56,67,68,551,1.9580905496801453,False,False,False
ackley,straddle,1,57,68,69,3553,0.18097889384445587,True,True,True
ackley,straddle,1,58,69,70,1264,2.068297246577215,False,False,False
ackley,straddle,1,59,70,71,1100,0.4216146749266425,False,False,True
ackley,straddle,1,60,71,72,160,0.4982228031857314,False,False,True
ackley,straddle,1,61,72,73,1929,1.6982726848973666,False,False,False
ackley,straddle,1,62,73,74,873,3.2270206461268067,False,False,False
ackley,straddle,1,63,74,75,1912,0.3330902833340712,False,True,True
ackley,straddle,1,64,75,76,2433,0.0054757996338103965,True,True,True
ackley,straddle,1,65,76,77,47,0.9668701159331476,False,False,False
ackley,straddle,1,66,77,78,2958,0.1805072435520092,True,True,True
ackley,straddle,1,67,78,79,3804,1.9936894702442842,False,False,False
ackley,straddle,1,68,79,80,2343,0.6958716593730703,False,False,False
ackley,straddle,2,1,12,13,972,0.8053999565804943,False,False,False
ackley,straddle,2,2,13,14,246,2.5490935900162537,False,False,False
ackley,straddle,2,3,14,15,1331,2.3667886708845938,False,False,False
ackley,straddle,2,4,15,16,2444,1.9134617795912074,False,False,False
ackley,straddle,2,5,16,17,568,3.127909881125108,False,False,False
ackley,straddle,2,6,17,18,578,2.3222758175685776,False,False,False
ackley,straddle,2,7,18,19,33,2.379587106347273,False,False,False
ackley,straddle,2,8,19,20,492,2.725582383438649,False,False,False
ackley,straddle,2,9,20,21,46,3.1577396742276687,False,False,False
ackley,straddle,2,10,21,22,1920,3.8823985338286615,False,False,False
ackley,straddle,2,11,22,23,347,1.9460399615461288,False,False,False
ackley,straddle,2,12,23,24,110,2.582026349550821,False,False,False
ackley,straddle,2,13,24,25,3517,2.902896045896684,False,False,False
ackley,straddle,2,14,25,26,1900,3.8305728447004643,False,False,False
ackley,straddle,2,15,26,27,604,0.7687800130773841,False,False,False
ackley,straddle,2,16,27,28,3322,0.15959098905550206,True,True,True
ackley,straddle,2,17,28,29,290,1.172295892936857,False,False,False
ackley,straddle,2,18,29,30,3298,0.1000138170379099,True,True,True
ackley,straddle,2,19,30,31,1131,0.9937162899825172,False,False,False
ackley,straddle,2,20,31,32,1746,1.4591129502996196,False,False,False
ackley,straddle,2,21,32,33,2632,1.571747467632088,False,False,False
ackley,straddle,2,22,33,34,3110,0.9413539571929359,False,False,False
ackley,straddle,2,23,34,35,1500,2.144456707733859,False,False,False
ackley,straddle,2,24,35,36,1443,1.3800088597502445,False,False,False
ackley,straddle,2,25,36,37,3940,2.0632134113626375,False,False,False
ackley,straddle,2,26,37,38,3317,0.2424695580352232,False,True,True
ackley,straddle,2,27,38,39,2256,1.5583103987783673,False,False,False
ackley,straddle,2,28,39,40,894,0.42639895328628796,False,False,True
ackley,straddle,2,29,40,41,259,0.770215066954762,False,False,False
ackley,straddle,2,30,41,42,228,2.745706991218402,False,False,False
ackley,straddle,2,31,42,43,2873,0.6720240508928477,False,False,False
ackley,straddle,2,32,43,44,236,0.6156092623682703,False,False,True
ackley,straddle,2,33,44,45,3762,0.5099665303690113,False,False,True
ackley,straddle,2,34,45,46,2759,0.33147351510787537,False,True,True
ackley,straddle,2,35,46,47,3575,2.705976797434685,False,False,False
ackley,straddle,2,36,47,48,3263,0.7262679364940947,False,False,False
ackley,straddle,2,37,48,49,1968,0.6488287676699276,False,False,False
ackley,straddle,2,38,49,50,204,1.2520573251314584,False,False,False
ackley,straddle,2,39,50,51,3306,1.4055922276698247,False,False,False
ackley,straddle,2,40,51,52,1613,0.09596284659802379,True,True,True
ackley,straddle,2,41,52,53,3985,1.2226049360901907,False,False,False
ackley,straddle,2,42,53,54,591,2.5199931808353373,False,False,False
ackley,straddle,2,43,54,55,1680,0.7850241830876019,False,False,False
ackley,straddle,2,44,55,56,1142,2.9086012917163977,False,False,False
ackley,straddle,2,45,56,57,3645,2.436807123719996,False,False,False
ackley,straddle,2,46,57,58,3986,0.5762306346872119,False,False,True
ackley,straddle,2,47,58,59,3236,0.20570210765800212,True,True,True
ackley,straddle,2,48,59,60,2841,0.9077949771450733,False,False,False
ackley,straddle,2,49,60,61,2538,0.7785748817431042,False,False,False
ackley,straddle,2,50,61,62,1446,0.2936208916379748,False,True,True
ackley,straddle,2,51,62,63,3323,1.5992367421985474,False,False,False
ackley,straddle,2,52,63,64,1806,0.7050122268257795,False,False,False
ackley,straddle,2,53,64,65,2782,1.1562049050286642,False,False,False
ackley,straddle,2,54,65,66,2526,0.11121073892774547,True,True,True
ackley,straddle,2,55,66,67,53,0.6959377836525835,False,False,False
ackley,straddle,2,56,67,68,1962,1.1544585903493711,False,False,False
ackley,straddle,2,57,68,69,2232,0.08178155548402266,True,True,True
ackley,straddle,2,58,69,70,909,0.09869108877749966,True,True,True
ackley,straddle,2,59,70,71,3872,0.581635146252772,False,False,True
ackley,straddle,2,60,71,72,2104,1.415579691099369,False,False,False
ackley,straddle,2,61,72,73,215,0.48401362532663583,False,False,True
ackley,straddle,2,62,73,74,884,0.1631154467594822,True,True,True
ackley,straddle,2,63,74,75,3876,1.4126503730064925,False,False,False
ackley,straddle,2,64,75,76,3424,1.464367245449953,False,False,False
ackley,straddle,2,65,76,77,547,2.003431792311501,False,False,False
ackley,straddle,2,66,77,78,2588,0.4383030468289455,False,False,True
ackley,straddle,2,67,78,79,660,0.15088971180517596,True,True,True
ackley,straddle,2,68,79,80,1991,1.332744350057327,False,False,False
ackley,straddle,3,1,12,13,7,0.7267466888780252,False,False,False
ackley,straddle,3,2,13,14,46,1.7108244782461046,False,False,False
ackley,straddle,3,3,14,15,71,1.0820750492910403,False,False,False
ackley,straddle,3,4,15,16,2230,2.670957132438696,False,False,False
ackley,straddle,3,5,16,17,2611,3.561192761442955,False,False,False
ackley,straddle,3,6,17,18,3948,2.5214623814764376,False,False,False
ackley,straddle,3,7,18,19,118,2.917322584327744,False,False,False
ackley,straddle,3,8,19,20,3229,1.4897320186558023,False,False,False
ackley,straddle,3,9,20,21,1809,2.1791687313427612,False,False,False
ackley,straddle,3,10,21,22,3216,1.796516899097588,False,False,False
ackley,straddle,3,11,22,23,3128,0.9830876032255311,False,False,False
ackley,straddle,3,12,23,24,3979,0.5259286919767536,False,False,True
ackley,straddle,3,13,24,25,2927,0.2720190659949573,False,True,True
ackley,straddle,3,14,25,26,1026,2.5935889066809317,False,False,False
ackley,straddle,3,15,26,27,2871,2.617435453584948,False,False,False
ackley,straddle,3,16,27,28,408,3.3751863549904098,False,False,False
ackley,straddle,3,17,28,29,3705,1.8666661867723437,False,False,False
ackley,straddle,3,18,29,30,1974,1.2066225077889818,False,False,False
ackley,straddle,3,19,30,31,3020,0.8011773050649946,False,False,False
ackley,straddle,3,20,31,32,3980,1.2013332883996455,False,False,False
ackley,straddle,3,21,32,33,3989,2.5454754641856123,False,False,False
ackley,straddle,3,22,33,34,2622,1.1167437821703103,False,False,False
ackley,straddle,3,23,34,35,995,2.618730111936923,False,False,False
ackley,straddle,3,24,35,36,3073,2.679021892457129,False,False,False
ackley,straddle,3,25,36,37,1177,2.24184510418665,False,False,False
ackley,straddle,3,26,37,38,2848,2.883887009503006,False,False,False
ackley,straddle,3,27,38,39,1764,0.3201882056254739,False,True,True
ackley,straddle,3,28,39,40,3088,3.534837291227884,False,False,False
ackley,straddle,3,29,40,41,1923,1.6291515305632434,False,False,False
ackley,straddle,3,30,41,42,3217,0.7075266627833674,False,False,False
ackley,straddle,3,31,42,43,2499,3.0922863942462833,False,False,False
ackley,straddle,3,32,43,44,3863,0.41759549605207624,False,False,True
ackley,straddle,3,33,44,45,380,0.25614896078329785,False,True,True
ackley,straddle,3,34,45,46,4,2.616000072450584,False,False,False
ackley,straddle,3,35,46,47,1482,0.4496629011979625,False,False,True
ackley,straddle,3,36,47,48,696,2.6896754681062003,False,False,False
ackley,straddle,3,37,48,49,1089,1.4234460618348859,False,False,False
ackley,straddle,3,38,49,50,1926,3.482835315223774,False,False,False
ackley,straddle,3,39,50,51,2213,1.3620917999784243,False,False,False
ackley,straddle,3,40,51,52,204,0.45971425236354335,False,False,True
ackley,straddle,3,41,52,53,543,2.0414860287371948,False,False,False
ackley,straddle,3,42,53,54,540,1.4650228906985578,False,False,False
ackley,straddle,3,43,54,55,2459,2.3438042643284867,False,False,False
ackley,straddle,3,44,55,56,1767,0.4110012988236367,False,False,True
ackley,straddle,3,45,56,57,1462,1.313942379503633,False,False,False
ackley,straddle,3,46,57,58,759,2.1001844847789233,False,False,False
ackley,straddle,3,47,58,59,1531,1.6552438416206936,False,False,False
ackley,straddle,3,48,59,60,650,1.3193184517504424,False,False,False
ackley,straddle,3,49,60,61,1155,0.8799643102810766,False,False,False
ackley,straddle,3,50,61,62,3118,0.299147526311506,False,True,True
ackley,straddle,3,51,62,63,1252,2.889943520536127,False,False,False
ackley,straddle,3,52,63,64,3147,0.4363607583885969,False,False,True
ackley,straddle,3,53,64,65,1006,0.5431412581893156,False,False,True
ackley,straddle,3,54,65,66,3515,1.6292909647960503,False,False,False
ackley,straddle,3,55,66,67,2565,1.5461659321686785,False,False,False
ackley,straddle,3,56,67,68,671,2.183610352807756,False,False,False
ackley,straddle,3,57,68,69,2606,1.2577153126659493,False,False,False
ackley,straddle,3,58,69,70,1046,0.27513240717264864,False,True,True
ackley,straddle,3,59,70,71,56,0.30196429741268993,False,True,True
ackley,straddle,3,60,71,72,683,0.9300981319619801,False,False,False
ackley,straddle,3,61,72,73,473,0.5606821783774674,False,False,True
ackley,straddle,3,62,73,74,2717,0.6887101807071332,False,False,False
ackley,straddle,3,63,74,75,2844,1.1600305438547984,False,False,False
ackley,straddle,3,64,75,76,2695,1.3401327950633029,False,False,False
ackley,straddle,3,65,76,77,2358,1.533907386226856,False,False,False
ackley,straddle,3,66,77,78,2392,0.7327381917329294,False,False,False
ackley,straddle,3,67,78,79,3741,0.3310585758787088,False,True,True
ackley,straddle,3,68,79,80,2988,0.789165512242425,False,False,False
ackley,straddle,4,1,12,13,3001,1.1549473562687051,False,False,False
ackley,straddle,4,2,13,14,830,3.1265371885131934,False,False,False
ackley,straddle,4,3,14,15,832,2.7034417390186043,False,False,False
ackley,straddle,4,4,15,16,3685,1.2555427967369965,False,False,False
ackley,straddle,4,5,16,17,3951,2.8494907780660412,False,False,False
ackley,straddle,4,6,17,18,402,1.8619280422430986,False,False,False
ackley,straddle,4,7,18,19,1810,1.1155182617166002,False,False,False
ackley,straddle,4,8,19,20,686,0.37313533016787304,False,True,True
ackley,straddle,4,9,20,21,2666,1.5929123509966807,False,False,False
ackley,straddle,4,10,21,22,2035,2.667382030213295,False,False,False
ackley,straddle,4,11,22,23,1636,2.954316905318823,False,False,False
ackley,straddle,4,12,23,24,1068,1.1063660442883911,False,False,False
ackley,straddle,4,13,24,25,60,1.8612078364742999,False,False,False
ackley,straddle,4,14,25,26,2715,1.3182522902802152,False,False,False
ackley,straddle,4,15,26,27,2718,0.8548468072696185,False,False,False
ackley,straddle,4,16,27,28,1545,1.9546794296503975,False,False,False
ackley,straddle,4,17,28,29,3004,0.6439909664680652,False,False,False
ackley,straddle,4,18,29,30,2892,5.118899814452336,False,False,False
ackley,straddle,4,19,30,31,3088,0.4847018927608815,False,False,True
ackley,straddle,4,20,31,32,2100,1.5194502761375048,False,False,False
ackley,straddle,4,21,32,33,2781,2.3077614446010966,False,False,False
ackley,straddle,4,22,33,34,892,0.37964816736676354,False,True,True
ackley,straddle,4,23,34,35,1594,1.913527381686821,False,False,False
ackley,straddle,4,24,35,36,71,0.7094991075512258,False,False,False
ackley,straddle,4,25,36,37,134,0.24697828223299823,False,True,True
ackley,straddle,4,26,37,38,3042,0.2530855895751376,False,True,True
ackley,straddle,4,27,38,39,1934,0.7991160394503787,False,False,False
ackley,straddle,4,28,39,40,962,1.569249295522198,False,False,False
ackley,straddle,4,29,40,41,3096,0.12793529909700574,True,True,True
ackley,straddle,4,30,41,42,1639,2.817097748097444,False,False,False
ackley,straddle,4,31,42,43,345,0.9336151745805559,False,False,False
ackley,straddle,4,32,43,44,685,3.3886023082083714,False,False,False
ackley,straddle,4,33,44,45,1414,2.5377855125745423,False,False,False
ackley,straddle,4,34,45,46,3343,1.167611562269867,False,False,False
ackley,straddle,4,35,46,47,2972,1.16468703820318,False,False,False
ackley,straddle,4,36,47,48,508,0.8344321486977488,False,False,False
ackley,straddle,4,37,48,49,3239,1.179146274349046,False,False,False
ackley,straddle,4,38,49,50,2505,0.27243431222004943,False,True,True
ackley,straddle,4,39,50,51,3205,1.076078294833776,False,False,False
ackley,straddle,4,40,51,52,1844,1.299264405815368,False,False,False
ackley,straddle,4,41,52,53,3692,0.1712972047742145,True,True,True
ackley,straddle,4,42,53,54,1098,1.0241804207417786,False,False,False
ackley,straddle,4,43,54,55,905,2.0860971950131937,False,False,False
ackley,straddle,4,44,55,56,2683,0.33569845398829656,False,True,True
ackley,straddle,4,45,56,57,1341,3.100273919960957,False,False,False
ackley,straddle,4,46,57,58,399,0.30735120526468407,False,True,True
ackley,straddle,4,47,58,59,1439,1.5370286488531288,False,False,False
ackley,straddle,4,48,59,60,2587,2.0379917545326496,False,False,False
ackley,straddle,4,49,60,61,1589,2.3992819087798676,False,False,False
ackley,straddle,4,50,61,62,2988,1.1637566271839876,False,False,False
ackley,straddle,4,51,62,63,1665,0.5621310518671621,False,False,True
ackley,straddle,4,52,63,64,751,0.42120215137239114,False,False,True
ackley,straddle,4,53,64,65,3774,1.840158670533869,False,False,False
ackley,straddle,4,54,65,66,645,1.0556340307087293,False,False,False
ackley,straddle,4,55,66,67,2553,0.850361233473059,False,False,False
ackley,straddle,4,56,67,68,2157,1.272060175832081,False,False,False
ackley,straddle,4,57,68,69,3364,1.4738994547957436,False,False,False
ackley,straddle,4,58,69,70,371,1.5443126184407703,False,False,False
ackley,straddle,4,59,70,71,2183,2.2570794309018307,False,False,False
ackley,straddle,4,60,71,72,698,0.9232376186209716,False,False,False
ackley,straddle,4,61,72,73,654,1.3300392937621552,False,False,False
ackley,straddle,4,62,73,74,1762,2.3514922546876544,False,False,False
ackley,straddle,4,63,74,75,2287,1.3551750274120238,False,False,False
ackley,straddle,4,64,75,76,490,3.250660492613868,False,False,False
ackley,straddle,4,65,76,77,3378,0.23124706334637324,False,True,True
ackley,straddle,4,66,77,78,3885,2.0152977067386573,False,False,False
ackley,straddle,4,67,78,79,1520,2.0452807933812966,False,False,False
ackley,straddle,4,68,79,80,2526,0.24984085820097235,False,True,True
ackley,randomized_straddle,0,1,12,13,746,2.925946510106318,False,False,False
ackley,randomized_straddle,0,2,13,14,2925,3.329912701095557,False,False,False
ackley,randomized_straddle,0,3,14,15,252,3.0034430170841286,False,False,False
ackley,randomized_straddle,0,4,15,16,2191,1.4524742995741349,False,False,False
ackley,randomized_straddle,0,5,16,17,3407,1.7175959450786156,False,False,False
ackley,randomized_straddle,0,6,17,18,3290,2.6158807733259657,False,False,False
ackley,randomized_straddle,0,7,18,19,3925,1.9589206536994084,False,False,False
ackley,randomized_straddle,0,8,19,20,3708,1.9037615958665839,False,False,False
ackley,randomized_straddle,0,9,20,21,2351,2.671581092789669,False,False,False
ackley,randomized_straddle,0,10,21,22,1387,1.9804904281009303,False,False,False
ackley,randomized_straddle,0,11,22,23,885,2.1984091573523656,False,False,False
ackley,randomized_straddle,0,12,23,24,3291,3.0235374624160336,False,False,False
ackley,randomized_straddle,0,13,24,25,1380,1.4178928010167127,False,False,False
ackley,randomized_straddle,0,14,25,26,1653,2.8769909573233203,False,False,False
ackley,randomized_straddle,0,15,26,27,630,2.1230918526899387,False,False,False
ackley,randomized_straddle,0,16,27,28,3134,1.81578490744055,False,False,False
ackley,randomized_straddle,0,17,28,29,1284,2.594987717149369,False,False,False
ackley,randomized_straddle,0,18,29,30,1055,1.763809096613567,False,False,False
ackley,randomized_straddle,0,19,30,31,3638,0.12777414022662548,True,True,True
ackley,randomized_straddle,0,20,31,32,1677,0.9560020228468868,False,False,False
ackley,randomized_straddle,0,21,32,33,3668,1.7120515308960353,False,False,False
ackley,randomized_straddle,0,22,33,34,929,1.8768891363184839,False,False,False
ackley,randomized_straddle,0,23,34,35,3320,1.1636156550897567,False,False,False
ackley,randomized_straddle,0,24,35,36,1305,0.3746978198172535,False,True,True
ackley,randomized_straddle,0,25,36,37,1229,0.8277959970192956,False,False,False
ackley,randomized_straddle,0,26,37,38,1591,1.8284989658001543,False,False,False
ackley,randomized_straddle,0,27,38,39,1900,3.216619472355916,False,False,False
ackley,randomized_straddle,0,28,39,40,1689,0.08229909993671747,True,True,True
ackley,randomized_straddle,0,29,40,41,3788,0.11966479493528226,True,True,True
ackley,randomized_straddle,0,30,41,42,2358,0.30221883560348495,False,True,True
ackley,randomized_straddle,0,31,42,43,3490,0.6562314981919339,False,False,False
ackley,randomized_straddle,0,32,43,44,287,0.4384217603582794,False,False,True
ackley,randomized_straddle,0,33,44,45,1607,1.3255509704043984,False,False,False
ackley,randomized_straddle,0,34,45,46,1840,1.7175291795407386,False,False,False
ackley,randomized_straddle,0,35,46,47,2455,0.04372737186595366,True,True,True
ackley,randomized_straddle,0,36,47,48,924,1.0289496051719507,False,False,False
ackley,randomized_straddle,0,37,48,49,1624,1.1512357897808165,False,False,False
ackley,randomized_straddle,0,38,49,50,3366,0.7348504063662986,False,False,False
ackley,randomized_straddle,0,39,50,51,1293,1.6645126960916716,False,False,False
ackley,randomized_straddle,0,40,51,52,327,0.2614702694018334,False,True,True
ackley,randomized_straddle,0,41,52,53,2187,2.550428402554253,False,False,False
ackley,randomized_straddle,0,42,53,54,1996,0.6424913994912185,False,False,False
ackley,randomized_straddle,0,43,54,55,395,1.2815701815218414,False,False,False
ackley,randomized_straddle,0,44,55,56,3239,1.6316378252964299,False,False,False
ackley,randomized_straddle,0,45,56,57,3876,0.7961631462739369,False,False,False
ackley,randomized_straddle,0,46,57,58,103,2.038193844227383,False,False,False
ackley,randomized_straddle,0,47,58,59,1978,0.4617616423944497,False,False,True
ackley,randomized_straddle,0,48,59,60,2239,0.14246405489204506,True,True,True
ackley,randomized_straddle,0,49,60,61,2768,1.0205059063479016,False,False,False
ackley,randomized_straddle,0,50,61,62,777,0.5300178870792003,False,False,True
ackley,randomized_straddle,0,51,62,63,104,0.46455421070941405,False,False,True
ackley,randomized_straddle,0,52,63,64,2836,0.6796304782394209,False,False,False
ackley,randomized_straddle,0,53,64,65,3203,0.5830444737052343,False,False,False
ackley,randomized_straddle,0,54,65,66,3930,0.8887994256638354,False,False,False
ackley,randomized_straddle,0,55,66,67,1754,1.1723145042139453,False,False,False
ackley,randomized_straddle,0,56,67,68,939,1.8235386062170083,False,False,False
ackley,randomized_straddle,0,57,68,69,212,0.5671715929061794,False,False,True
ackley,randomized_straddle,0,58,69,70,3568,0.7375802822476007,False,False,False
ackley,randomized_straddle,0,59,70,71,2905,1.2618146666233336,False,False,False
ackley,randomized_straddle,0,60,71,72,201,0.11426330363403636,True,True,True
ackley,randomized_straddle,0,61,72,73,2965,0.2640713994384516,False,True,True
ackley,randomized_straddle,0,62,73,74,3208,3.043770585422097,False,False,False
ackley,randomized_straddle,0,63,74,75,2812,0.2451150262268076,False,True,True
ackley,randomized_straddle,0,64,75,76,3154,1.3463533877495273,False,False,False
ackley,randomized_straddle,0,65,76,77,3004,1.0462013195486382,False,False,False
ackley,randomized_straddle,0,66,77,78,2515,1.5860235128444256,False,False,False
ackley,randomized_straddle,0,67,78,79,2166,1.7382005566963699,False,False,False
ackley,randomized_straddle,0,68,79,80,887,0.609396554203256,False,False,False
ackley,randomized_straddle,1,1,12,13,3530,2.7460623076755617,False,False,False
ackley,randomized_straddle,1,2,13,14,134,3.2420885197254155,False,False,False
ackley,randomized_straddle,1,3,14,15,3512,1.7602916874802812,False,False,False
ackley,randomized_straddle,1,4,15,16,3968,1.919338265843031,False,False,False
ackley,randomized_straddle,1,5,16,17,1707,3.025696805105463,False,False,False
ackley,randomized_straddle,1,6,17,18,3638,1.5150405204629216,False,False,False
ackley,randomized_straddle,1,7,18,19,2506,2.138436404046102,False,False,False
ackley,randomized_straddle,1,8,19,20,632,3.039799458990842,False,False,False
ackley,randomized_straddle,1,9,20,21,3493,1.9520803885779134,False,False,False
ackley,randomized_straddle,1,10,21,22,3790,1.5735581682746584,False,False,False
ackley,randomized_straddle,1,11,22,23,1877,4.195842989667204,False,False,False
ackley,randomized_straddle,1,12,23,24,176,3.5655912159342265,False,False,False
ackley,randomized_straddle,1,13,24,25,1288,1.3351704762749375,False,False,False
ackley,randomized_straddle,1,14,25,26,1669,1.5650745090777232,False,False,False
ackley,randomized_straddle,1,15,26,27,249,3.399101958375393,False,False,False
ackley,randomized_straddle,1,16,27,28,3173,2.0724088863576977,False,False,False
ackley,randomized_straddle,1,17,28,29,2110,1.3193998295221494,False,False,False
ackley,randomized_straddle,1,18,29,30,286,0.676295745725568,False,False,False
ackley,randomized_straddle,1,19,30,31,3027,0.7982897004197103,False,False,False
ackley,randomized_straddle,1,20,31,32,3976,1.1114604994787385,False,False,False
ackley,randomized_straddle,1,21,32,33,1799,0.5608606889374705,False,False,True
ackley,randomized_straddle,1,22,33,34,509,1.9041641307543955,False,False,False
ackley,randomized_straddle,1,23,34,35,602,1.1493052063101103,False,False,False
ackley,randomized_straddle,1,24,35,36,2141,1.4299822584356878,False,False,False
ackley,randomized_straddle,1,25,36,37,1433,0.6279239565684289,False,False,False
ackley,randomized_straddle,1,26,37,38,1123,0.7966972255716769,False,False,False
ackley,randomized_straddle,1,27,38,39,1596,1.2508222164176015,False,False,False
ackley,randomized_straddle,1,28,39,40,2493,0.6898939531497064,False,False,False
ackley,randomized_straddle,1,29,40,41,1402,0.17739305364695035,True,True,True
ackley,randomized_straddle,1,30,41,42,787,0.7265200794638442,False,False,False
ackley,randomized_straddle,1,31,42,43,1608,0.565262018979487,False,False,True
ackley,randomized_straddle,1,32,43,44,2469,1.1658181086173673,False,False,False
ackley,randomized_straddle,1,33,44,45,3135,1.9898042423652118,False,False,False
ackley,randomized_straddle,1,34,45,46,2255,0.9978512935283597,False,False,False
ackley,randomized_straddle,1,35,46,47,678,0.24961782212547412,False,True,True
ackley,randomized_straddle,1,36,47,48,1504,0.8438868489843774,False,False,False
ackley,randomized_straddle,1,37,48,49,3892,1.6492849577361888,False,False,False
ackley,randomized_straddle,1,38,49,50,1392,1.162220377519839,False,False,False
ackley,randomized_straddle,1,39,50,51,25,1.2566651041330754,False,False,False
ackley,randomized_straddle,1,40,51,52,1492,1.3524519889319127,False,False,False
ackley,randomized_straddle,1,41,52,53,2287,0.5628055677499706,False,False,True
ackley,randomized_straddle,1,42,53,54,2433,0.0054757996338103965,True,True,True
ackley,randomized_straddle,1,43,54,55,3049,1.4754767290501167,False,False,False
ackley,randomized_straddle,1,44,55,56,174,0.19717579463728718,True,True,True
ackley,randomized_straddle,1,45,56,57,791,0.6104843615432056,False,False,True
ackley,randomized_straddle,1,46,57,58,873,3.2270206461268067,False,False,False
ackley,randomized_straddle,1,47,58,59,434,0.35190543476795,False,True,True
ackley,randomized_straddle,1,48,59,60,511,1.1959214389154482,False,False,False
ackley,randomized_straddle,1,49,60,61,1909,0.3411171382522351,False,True,True
ackley,randomized_straddle,1,50,61,62,782,0.04275505818311487,True,True,True
ackley,randomized_straddle,1,51,62,63,1367,0.6012868667605211,False,False,True
ackley,randomized_straddle,1,52,63,64,145,0.34357494290972035,False,True,True
ackley,randomized_straddle,1,53,64,65,2112,1.2540611192359865,False,False,False
ackley,randomized_straddle,1,54,65,66,2133,0.01625166412207335,True,True,True
ackley,randomized_straddle,1,55,66,67,893,3.6750442705502433,False,False,False
ackley,randomized_straddle,1,56,67,68,1174,0.5821807338230922,False,False,True
ackley,randomized_straddle,1,57,68,69,271,0.9834252441371962,False,False,False
ackley,randomized_straddle,1,58,69,70,2251,3.2072083243669898,False,False,False
ackley,randomized_straddle,1,59,70,71,3190,0.3436176223473666,False,True,True
ackley,randomized_straddle,1,60,71,72,2443,0.4387562947360042,False,False,True
ackley,randomized_straddle,1,61,72,73,1671,1.0158857597186355,False,False,False
ackley,randomized_straddle,1,62,73,74,3068,1.7780901033218743,False,False,False
ackley,randomized_straddle,1,63,74,75,3851,1.0478489716973822,False,False,False
ackley,randomized_straddle,1,64,75,76,808,0.25780163329713623,False,True,True
ackley,randomized_straddle,1,65,76,77,3499,2.9677986404634,False,False,False
ackley,randomized_straddle,1,66,77,78,2279,2.0550821219445012,False,False,False
ackley,randomized_straddle,1,67,78,79,1855,0.8456405688014073,False,False,False
ackley,randomized_straddle,1,68,79,80,1867,0.4825532221602824,False,False,True
ackley,randomized_straddle,2,1,12,13,753,1.2850268206360695,False,False,False
ackley,randomized_straddle,2,2,13,14,1747,1.8321560689967207,False,False,False
ackley,randomized_straddle,2,3,14,15,2444,1.9134617795912074,False,False,False
ackley,randomized_straddle,2,4,15,16,122,2.6809413397165116,False,False,False
ackley,randomized_straddle,2,5,16,17,2680,2.295690265337223,False,False,False
ackley,randomized_straddle,2,6,17,18,1319,3.5102090836088546,False,False,False
ackley,randomized_straddle,2,7,18,19,110,2.582026349550821,False,False,False
ackley,randomized_straddle,2,8,19,20,46,3.1577396742276687,False,False,False
ackley,randomized_straddle,2,9,20,21,568,3.127909881125108,False,False,False
ackley,randomized_straddle,2,10,21,22,803,1.7756924407409116,False,False,False
ackley,randomized_straddle,2,11,22,23,1920,3.8823985338286615,False,False,False
ackley,randomized_straddle,2,12,23,24,3916,0.910029417217995,False,False,False
ackley,randomized_straddle,2,13,24,25,1053,2.271110364486063,False,False,False
ackley,randomized_straddle,2,14,25,26,1827,3.8912886879746384,False,False,False
ackley,randomized_straddle,2,15,26,27,581,2.2867760724761776,False,False,False
ackley,randomized_straddle,2,16,27,28,2399,2.931453052206482,False,False,False
ackley,randomized_straddle,2,17,28,29,2148,0.7454764755391796,False,False,False
ackley,randomized_straddle,2,18,29,30,1006,1.0949705516139154,False,False,False
ackley,randomized_straddle,2,19,30,31,2955,0.22969063277198565,False,True,True
ackley,randomized_straddle,2,20,31,32,2632,1.571747467632088,False,False,False
ackley,randomized_straddle,2,21,32,33,1852,1.6661410825260372,False,False,False
ackley,randomized_straddle,2,22,33,34,3202,0.44410471381096706,False,False,True
ackley,randomized_straddle,2,23,34,35,3692,1.7172023386427355,False,False,False
ackley,randomized_straddle,2,24,35,36,491,0.2950790536580623,False,True,True
ackley,randomized_straddle,2,25,36,37,1779,0.5348544292173543,False,False,True
